provenance_folder,card_code,source_url,derived_full_local_path,refresh_status,bytes_written,failure_reason,source_lane,was_protected_skip
ORFC2025V2,EB01-001,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-001.png,D:\Miru_Assets\ORFC2025V2\sp\EB01-001_sp.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=sp. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-001,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-001.png,D:\Miru_Assets\EB01\parallel\EB01-001_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB02,EB01-001,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-001.png,D:\Miru_Assets\EB02\parallel\EB01-001_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-002,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-002.png,D:\Miru_Assets\EB01\base\EB01-002.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-003,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png,D:\Miru_Assets\EB01\alt\EB01-003_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-003,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png,D:\Miru_Assets\EB01\alt\EB01-003_alt2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-003,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png,D:\Miru_Assets\EB01\parallel\EB01-003_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
ORFC2025V2,EB01-003,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png,D:\Miru_Assets\ORFC2025V2\parallel\EB01-003_p3.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
ORFC2025V2,EB01-003,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png,D:\Miru_Assets\ORFC2025V2\alt\EB01-003_alt3.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
OP14,EB01-003,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png,D:\Miru_Assets\OP14\parallel\EB01-003_p4.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-003,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png,D:\Miru_Assets\EB01\sp\EB01-003_sp.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=sp. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-004,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-004.png,D:\Miru_Assets\EB01\base\EB01-004.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-005,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-005.png,D:\Miru_Assets\EB01\base\EB01-005.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-006,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006.png,D:\Miru_Assets\EB01\base\EB01-006.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-006,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006.png,D:\Miru_Assets\EB01\alt\EB01-006_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-006,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006.png,D:\Miru_Assets\EB01\manga\EB01-006_mr.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=manga. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-006,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006.png,D:\Miru_Assets\EB01\parallel\EB01-006_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-006,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006.png,D:\Miru_Assets\EB01\parallel\EB01-006_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB01,EB01-006,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-006.png,D:\Miru_Assets\PRB01\reprint\EB01-006_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-007,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-007.png,D:\Miru_Assets\EB01\base\EB01-007.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
BCV4,EB01-007,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-007.png,D:\Miru_Assets\BCV4\parallel\EB01-007_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-008,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-008.png,D:\Miru_Assets\EB01\base\EB01-008.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-009,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-009.png,D:\Miru_Assets\EB01\base\EB01-009.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
PRB02,EB01-009,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-009.png,D:\Miru_Assets\PRB02\parallel\EB01-009_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,EB01-009,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-009.png,D:\Miru_Assets\PRB02\reprint\EB01-009_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-010,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-010.png,D:\Miru_Assets\EB01\base\EB01-010.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-011,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-011.png,D:\Miru_Assets\EB01\base\EB01-011.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-012,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png,D:\Miru_Assets\EB01\base\EB01-012.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-012,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png,D:\Miru_Assets\EB01\alt\EB01-012_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-012,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png,D:\Miru_Assets\EB01\alt\EB01-012_alt2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-012,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png,D:\Miru_Assets\EB01\parallel\EB01-012_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-012,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png,D:\Miru_Assets\EB01\parallel\EB01-012_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,EB01-012,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png,D:\Miru_Assets\PRB02\reprint\EB01-012_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-013,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-013.png,D:\Miru_Assets\EB01\base\EB01-013.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-013,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-013.png,D:\Miru_Assets\EB01\alt\EB01-013_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-013,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-013.png,D:\Miru_Assets\EB01\parallel\EB01-013_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-014,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-014.png,D:\Miru_Assets\EB01\base\EB01-014.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-014,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-014.png,D:\Miru_Assets\EB01\alt\EB01-014_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
CS2526CP,EB01-014,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-014.png,D:\Miru_Assets\CS2526CP\parallel\EB01-014_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-015,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png,D:\Miru_Assets\EB01\base\EB01-015.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-015,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png,D:\Miru_Assets\EB01\alt\EB01-015_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
TK2025V2,EB01-015,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png,D:\Miru_Assets\TK2025V2\parallel\EB01-015_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
ST24,EB01-015,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png,D:\Miru_Assets\ST24\parallel\EB01-015_p3.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
CS2526CP,EB01-015,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png,D:\Miru_Assets\CS2526CP\parallel\EB01-015_p4.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,EB01-015,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png,D:\Miru_Assets\PRB02\parallel\EB01-015_p5.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,EB01-015,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png,D:\Miru_Assets\PRB02\reprint\EB01-015_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-016,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-016.png,D:\Miru_Assets\EB01\base\EB01-016.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-017,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-017.png,D:\Miru_Assets\EB01\base\EB01-017.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-018,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-018.png,D:\Miru_Assets\EB01\base\EB01-018.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
PRB02,EB01-018,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-018.png,D:\Miru_Assets\PRB02\parallel\EB01-018_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,EB01-018,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-018.png,D:\Miru_Assets\PRB02\reprint\EB01-018_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-019,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-019.png,D:\Miru_Assets\EB01\base\EB01-019.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-020,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-020.png,D:\Miru_Assets\EB01\base\EB01-020.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-021,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-021.png,D:\Miru_Assets\EB01\base\EB01-021.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-021,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-021.png,D:\Miru_Assets\EB01\alt\EB01-021_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-021,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-021.png,D:\Miru_Assets\EB01\parallel\EB01-021_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB02,EB01-021,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-021.png,D:\Miru_Assets\EB02\parallel\EB01-021_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-022,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-022.png,D:\Miru_Assets\EB01\base\EB01-022.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-022,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-022.png,D:\Miru_Assets\EB01\alt\EB01-022_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-022,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-022.png,D:\Miru_Assets\EB01\parallel\EB01-022_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB04,EB01-023,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-023.png,D:\Miru_Assets\EB04\parallel\EB01-023_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
SWBS01,EB01-023,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-023.png,D:\Miru_Assets\SWBS01\parallel\EB01-023_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-023,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-023.png,D:\Miru_Assets\EB01\sp\EB01-023_sp.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=sp. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-024,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-024.png,D:\Miru_Assets\EB01\base\EB01-024.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-025,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-025.png,D:\Miru_Assets\EB01\base\EB01-025.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-026,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-026.png,D:\Miru_Assets\EB01\base\EB01-026.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-027,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-027.png,D:\Miru_Assets\EB01\base\EB01-027.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-027,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-027.png,D:\Miru_Assets\EB01\alt\EB01-027_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-027,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-027.png,D:\Miru_Assets\EB01\parallel\EB01-027_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-028,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-028.png,D:\Miru_Assets\EB01\base\EB01-028.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-029,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-029.png,D:\Miru_Assets\EB01\base\EB01-029.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-030,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-030.png,D:\Miru_Assets\EB01\base\EB01-030.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-031,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-031.png,D:\Miru_Assets\EB01\base\EB01-031.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-031,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-031.png,D:\Miru_Assets\EB01\alt\EB01-031_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-031,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-031.png,D:\Miru_Assets\EB01\parallel\EB01-031_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-032,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-032.png,D:\Miru_Assets\EB01\base\EB01-032.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-033,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-033.png,D:\Miru_Assets\EB01\base\EB01-033.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-034,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-034.png,D:\Miru_Assets\EB01\base\EB01-034.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-034,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-034.png,D:\Miru_Assets\EB01\alt\EB01-034_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-034,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-034.png,D:\Miru_Assets\EB01\parallel\EB01-034_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-035,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-035.png,D:\Miru_Assets\EB01\base\EB01-035.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-036,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-036.png,D:\Miru_Assets\EB01\base\EB01-036.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-037,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-037.png,D:\Miru_Assets\EB01\base\EB01-037.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-038,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-038.png,D:\Miru_Assets\EB01\base\EB01-038.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
PRB02,EB01-038,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-038.png,D:\Miru_Assets\PRB02\parallel\EB01-038_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
PRB02,EB01-038,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-038.png,D:\Miru_Assets\PRB02\reprint\EB01-038_r1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=reprint. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-039,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-039.png,D:\Miru_Assets\EB01\base\EB01-039.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-040,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-040.png,D:\Miru_Assets\EB01\base\EB01-040.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-040,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-040.png,D:\Miru_Assets\EB01\alt\EB01-040_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-040,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-040.png,D:\Miru_Assets\EB01\parallel\EB01-040_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB02,EB01-040,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-040.png,D:\Miru_Assets\EB02\parallel\EB01-040_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-041,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-041.png,D:\Miru_Assets\EB01\base\EB01-041.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-042,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-042.png,D:\Miru_Assets\EB01\base\EB01-042.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-043,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043.png,D:\Miru_Assets\EB01\base\EB01-043.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-043,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043.png,D:\Miru_Assets\EB01\alt\EB01-043_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-043,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043.png,D:\Miru_Assets\EB01\alt\EB01-043_alt2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
ORP2025V1,EB01-043,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043.png,D:\Miru_Assets\ORP2025V1\parallel\EB01-043_p1.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
ORFC2526S1,EB01-043,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043.png,D:\Miru_Assets\ORFC2526S1\parallel\EB01-043_p2.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=parallel. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
EB01,EB01-044,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-044.png,D:\Miru_Assets\EB01\base\EB01-044.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-045,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-045.png,D:\Miru_Assets\EB01\base\EB01-045.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-046,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046.png,D:\Miru_Assets\EB01\base\EB01-046.png,SKIPPED_ALREADY_PRESENT,0,,BANDAI_CDN_BASE,no
EB01,EB01-046,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046.png,D:\Miru_Assets\EB01\alt\EB01-046_alt.png,HELD_UNAPPROVED_SOURCE,0,Bandai CDN URL is base-code only; not variant-aware for family=alt. Fetching would write wrong image.,BANDAI_CDN_BASE_MISMATCH,no
