id,source_name,market_product_id,market_group_id,market_category_id,product_name,clean_product_name,market_variant_label,market_set_name,market_set_code,market_number,rarity_market,subtype_support,active,url,image_url,raw_payload_json,created_at,updated_at
417,tcgcsv,454615,3188,68,Mr.2.Bon.Kurei (Bentham),Mr2BonKurei Bentham,Bentham,,OP01,OP01-084,UC,0,1,https://www.tcgplayer.com/product/454615/one-piece-card-game-romance-dawn-mr2bonkurei-bentham,,,2026-04-01 22:09:08,2026-04-01 22:09:08
418,tcgcsv,454616,3188,68,Mr.3 (Galdino),Mr3 Galdino,Galdino,,OP01,OP01-085,UC,0,1,https://www.tcgplayer.com/product/454616/one-piece-card-game-romance-dawn-mr3-galdino,,,2026-04-01 22:09:08,2026-04-01 22:09:08
419,tcgcsv,454617,3188,68,Overheat,Overheat,,,OP01,OP01-086,R,0,1,https://www.tcgplayer.com/product/454617/one-piece-card-game-romance-dawn-overheat,,,2026-04-01 22:09:08,2026-04-01 22:09:08
420,tcgcsv,454618,3188,68,Officer Agents,Officer Agents,,,OP01,OP01-087,C,0,1,https://www.tcgplayer.com/product/454618/one-piece-card-game-romance-dawn-officer-agents,,,2026-04-01 22:09:08,2026-04-01 22:09:08
421,tcgcsv,454619,3188,68,Desert Spada,Desert Spada,,,OP01,OP01-088,UC,0,1,https://www.tcgplayer.com/product/454619/one-piece-card-game-romance-dawn-desert-spada,,,2026-04-01 22:09:08,2026-04-01 22:09:08
422,tcgcsv,454620,3188,68,Crescent Cutlass,Crescent Cutlass,,,OP01,OP01-089,C,0,1,https://www.tcgplayer.com/product/454620/one-piece-card-game-romance-dawn-crescent-cutlass,,,2026-04-01 22:09:08,2026-04-01 22:09:08
423,tcgcsv,454621,3188,68,Baroque Works,Baroque Works,,,OP01,OP01-090,UC,0,1,https://www.tcgplayer.com/product/454621/one-piece-card-game-romance-dawn-baroque-works,,,2026-04-01 22:09:08,2026-04-01 22:09:08
424,tcgcsv,454622,3188,68,King (091),King 091,,,OP01,OP01-091,L,0,1,https://www.tcgplayer.com/product/454622/one-piece-card-game-romance-dawn-king-091,,,2026-04-01 22:09:08,2026-04-01 22:09:08
425,tcgcsv,454623,3188,68,King (091) (Parallel),King 091 Parallel,Parallel,,OP01,OP01-091,L,0,1,https://www.tcgplayer.com/product/454623/one-piece-card-game-romance-dawn-king-091-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
426,tcgcsv,454624,3188,68,Urashima,Urashima,,,OP01,OP01-092,C,0,1,https://www.tcgplayer.com/product/454624/one-piece-card-game-romance-dawn-urashima,,,2026-04-01 22:09:08,2026-04-01 22:09:08
427,tcgcsv,454625,3188,68,Ulti,Ulti,,,OP01,OP01-093,R,0,1,https://www.tcgplayer.com/product/454625/one-piece-card-game-romance-dawn-ulti,,,2026-04-01 22:09:08,2026-04-01 22:09:08
428,tcgcsv,454626,3188,68,Ulti (Parallel),Ulti Parallel,Parallel,,OP01,OP01-093,R,0,1,https://www.tcgplayer.com/product/454626/one-piece-card-game-romance-dawn-ulti-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
429,tcgcsv,454627,3188,68,Kaido (094) (Parallel),Kaido 094 Parallel,Parallel,,OP01,OP01-094,SR,0,1,https://www.tcgplayer.com/product/454627/one-piece-card-game-romance-dawn-kaido-094-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
430,tcgcsv,454628,3188,68,Kyoshirou,Kyoshirou,,,OP01,OP01-095,UC,0,1,https://www.tcgplayer.com/product/454628/one-piece-card-game-romance-dawn-kyoshirou,,,2026-04-01 22:09:08,2026-04-01 22:09:08
431,tcgcsv,454629,3188,68,King (096),King 096,,,OP01,OP01-096,SR,0,1,https://www.tcgplayer.com/product/454629/one-piece-card-game-romance-dawn-king-096,,,2026-04-01 22:09:08,2026-04-01 22:09:08
432,tcgcsv,454630,3188,68,King (096) (Parallel),King 096 Parallel,Parallel,,OP01,OP01-096,SR,0,1,https://www.tcgplayer.com/product/454630/one-piece-card-game-romance-dawn-king-096-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
433,tcgcsv,454631,3188,68,Queen,Queen,,,OP01,OP01-097,R,0,1,https://www.tcgplayer.com/product/454631/one-piece-card-game-romance-dawn-queen,,,2026-04-01 22:09:08,2026-04-01 22:09:08
434,tcgcsv,454632,3188,68,Queen (Parallel),Queen Parallel,Parallel,,OP01,OP01-097,R,0,1,https://www.tcgplayer.com/product/454632/one-piece-card-game-romance-dawn-queen-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
435,tcgcsv,454633,3188,68,Kurozumi Orochi,Kurozumi Orochi,,,OP01,OP01-098,UC,0,1,https://www.tcgplayer.com/product/454633/one-piece-card-game-romance-dawn-kurozumi-orochi,,,2026-04-01 22:09:08,2026-04-01 22:09:08
436,tcgcsv,454634,3188,68,Kurozumi Semimaru,Kurozumi Semimaru,,,OP01,OP01-099,C,0,1,https://www.tcgplayer.com/product/454634/one-piece-card-game-romance-dawn-kurozumi-semimaru,,,2026-04-01 22:09:08,2026-04-01 22:09:08
437,tcgcsv,454635,3188,68,Kurozumi Higurashi,Kurozumi Higurashi,,,OP01,OP01-100,C,0,1,https://www.tcgplayer.com/product/454635/one-piece-card-game-romance-dawn-kurozumi-higurashi,,,2026-04-01 22:09:08,2026-04-01 22:09:08
438,tcgcsv,454636,3188,68,Sasaki,Sasaki,,,OP01,OP01-101,UC,0,1,https://www.tcgplayer.com/product/454636/one-piece-card-game-romance-dawn-sasaki,,,2026-04-01 22:09:08,2026-04-01 22:09:08
439,tcgcsv,454637,3188,68,Jack,Jack,,,OP01,OP01-102,R,0,1,https://www.tcgplayer.com/product/454637/one-piece-card-game-romance-dawn-jack,,,2026-04-01 22:09:08,2026-04-01 22:09:08
440,tcgcsv,454638,3188,68,Jack (Parallel),Jack Parallel,Parallel,,OP01,OP01-102,R,0,1,https://www.tcgplayer.com/product/454638/one-piece-card-game-romance-dawn-jack-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
441,tcgcsv,454639,3188,68,Scratchmen Apoo,Scratchmen Apoo,,,OP01,OP01-103,C,0,1,https://www.tcgplayer.com/product/454639/one-piece-card-game-romance-dawn-scratchmen-apoo,,,2026-04-01 22:09:08,2026-04-01 22:09:08
442,tcgcsv,454640,3188,68,Speed,Speed,,,OP01,OP01-104,C,0,1,https://www.tcgplayer.com/product/454640/one-piece-card-game-romance-dawn-speed,,,2026-04-01 22:09:08,2026-04-01 22:09:08
443,tcgcsv,454641,3188,68,Bao Huang,Bao Huang,,,OP01,OP01-105,C,0,1,https://www.tcgplayer.com/product/454641/one-piece-card-game-romance-dawn-bao-huang,,,2026-04-01 22:09:08,2026-04-01 22:09:08
444,tcgcsv,454642,3188,68,Basil Hawkins,Basil Hawkins,,,OP01,OP01-106,UC,0,1,https://www.tcgplayer.com/product/454642/one-piece-card-game-romance-dawn-basil-hawkins,,,2026-04-01 22:09:08,2026-04-01 22:09:08
445,tcgcsv,454643,3188,68,Babanuki,Babanuki,,,OP01,OP01-107,C,0,1,https://www.tcgplayer.com/product/454643/one-piece-card-game-romance-dawn-babanuki,,,2026-04-01 22:09:08,2026-04-01 22:09:08
446,tcgcsv,454644,3188,68,Who's.Who,WhosWho,,,OP01,OP01-109,UC,0,1,https://www.tcgplayer.com/product/454644/one-piece-card-game-romance-dawn-whoswho,,,2026-04-01 22:09:08,2026-04-01 22:09:08
447,tcgcsv,454645,3188,68,Fukurokuju,Fukurokuju,,,OP01,OP01-110,C,0,1,https://www.tcgplayer.com/product/454645/one-piece-card-game-romance-dawn-fukurokuju,,,2026-04-01 22:09:08,2026-04-01 22:09:08
448,tcgcsv,454646,3188,68,Black Maria,Black Maria,,,OP01,OP01-111,R,0,1,https://www.tcgplayer.com/product/454646/one-piece-card-game-romance-dawn-black-maria,,,2026-04-01 22:09:08,2026-04-01 22:09:08
449,tcgcsv,454648,3188,68,Page One,Page One,,,OP01,OP01-112,R,0,1,https://www.tcgplayer.com/product/454648/one-piece-card-game-romance-dawn-page-one,,,2026-04-01 22:09:08,2026-04-01 22:09:08
450,tcgcsv,454651,3188,68,Holedem,Holedem,,,OP01,OP01-113,C,0,1,https://www.tcgplayer.com/product/454651/one-piece-card-game-romance-dawn-holedem,,,2026-04-01 22:09:08,2026-04-01 22:09:08
451,tcgcsv,454652,3188,68,X.Drake (114),XDrake 114,,,OP01,OP01-114,R,0,1,https://www.tcgplayer.com/product/454652/one-piece-card-game-romance-dawn-xdrake-114,,,2026-04-01 22:09:08,2026-04-01 22:09:08
452,tcgcsv,454659,3188,68,Elephant's Marchoo,Elephants Marchoo,,,OP01,OP01-115,C,0,1,https://www.tcgplayer.com/product/454659/one-piece-card-game-romance-dawn-elephants-marchoo,,,2026-04-01 22:09:08,2026-04-01 22:09:08
453,tcgcsv,454660,3188,68,Artificial Devil Fruit SMILE,Artificial Devil Fruit SMILE,,,OP01,OP01-116,UC,0,1,https://www.tcgplayer.com/product/454660/one-piece-card-game-romance-dawn-artificial-devil-fruit-smile,,,2026-04-01 22:09:08,2026-04-01 22:09:08
454,tcgcsv,454661,3188,68,Sheep's Horn,Sheeps Horn,,,OP01,OP01-117,C,0,1,https://www.tcgplayer.com/product/454661/one-piece-card-game-romance-dawn-sheeps-horn,,,2026-04-01 22:09:08,2026-04-01 22:09:08
455,tcgcsv,454662,3188,68,Ulti-Mortar,Ulti Mortar,,,OP01,OP01-118,UC,0,1,https://www.tcgplayer.com/product/454662/one-piece-card-game-romance-dawn-ulti-mortar,,,2026-04-01 22:09:08,2026-04-01 22:09:08
456,tcgcsv,454663,3188,68,Thunder Bagua,Thunder Bagua,,,OP01,OP01-119,R,0,1,https://www.tcgplayer.com/product/454663/one-piece-card-game-romance-dawn-thunder-bagua,,,2026-04-01 22:09:08,2026-04-01 22:09:08
457,tcgcsv,454664,3188,68,Shanks,Shanks,,,OP01,OP01-120,SEC,0,1,https://www.tcgplayer.com/product/454664/one-piece-card-game-romance-dawn-shanks,,,2026-04-01 22:09:08,2026-04-01 22:09:08
458,tcgcsv,454665,3188,68,Shanks (Parallel),Shanks Parallel,Parallel,,OP01,OP01-120,SEC,0,1,https://www.tcgplayer.com/product/454665/one-piece-card-game-romance-dawn-shanks-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
459,tcgcsv,454666,3188,68,Shanks (Parallel) (Manga) (Alternate Art),Shanks Parallel Manga Alternate Art,Parallel Manga Alternate Art,,OP01,OP01-120,SEC,0,1,https://www.tcgplayer.com/product/454666/one-piece-card-game-romance-dawn-shanks-parallel-manga-alternate-art,,,2026-04-01 22:09:08,2026-04-01 22:09:08
460,tcgcsv,454667,3188,68,Yamato,Yamato,,,OP01,OP01-121,SEC,0,1,https://www.tcgplayer.com/product/454667/one-piece-card-game-romance-dawn-yamato,,,2026-04-01 22:09:08,2026-04-01 22:09:08
461,tcgcsv,454669,3188,68,Yamato (Parallel),Yamato Parallel,Parallel,,OP01,OP01-121,SEC,0,1,https://www.tcgplayer.com/product/454669/one-piece-card-game-romance-dawn-yamato-parallel,,,2026-04-01 22:09:08,2026-04-01 22:09:08
462,tcgcsv,455808,3188,68,Hitokiri Kamazo,Hitokiri Kamazo,,,OP01,OP01-108,UC,0,1,https://www.tcgplayer.com/product/455808/one-piece-card-game-romance-dawn-hitokiri-kamazo,,,2026-04-01 22:09:08,2026-04-01 22:09:08
463,tcgcsv,455865,17698,68,Paramount War - Booster Pack,Paramount War Booster Pack,,,OP02,,,0,1,https://www.tcgplayer.com/product/455865/one-piece-card-game-paramount-war-paramount-war-booster-pack,https://tcgplayer-cdn.tcgplayer.com/product/455865_200w.jpg,,2026-04-02 02:58:10,2026-04-02 02:58:10
464,tcgcsv,455866,17698,68,Paramount War - Booster Box,Paramount War Booster Box,,,OP02,,,0,1,https://www.tcgplayer.com/product/455866/one-piece-card-game-paramount-war-paramount-war-booster-box,https://tcgplayer-cdn.tcgplayer.com/product/455866_200w.jpg,,2026-04-02 02:58:10,2026-04-02 02:58:10
465,tcgcsv,455867,17698,68,Paramount War - Booster Box Case,Paramount War Booster Box Case,,,OP02,,,0,1,https://www.tcgplayer.com/product/455867/one-piece-card-game-paramount-war-paramount-war-booster-box-case,https://tcgplayer-cdn.tcgplayer.com/product/455867_200w.jpg,,2026-04-02 02:58:10,2026-04-02 02:58:10
466,tcgcsv,482273,17698,68,DON!! Card (Manga),DON Card Manga,,,OP02,,DON!!,0,1,https://www.tcgplayer.com/product/482273/one-piece-card-game-paramount-war-don-card-manga,https://tcgplayer-cdn.tcgplayer.com/product/482273_200w.jpg,,2026-04-02 02:58:10,2026-04-02 02:58:10
467,tcgcsv,482337,17698,68,Monkey.D.Luffy (041) (Alternate Art),MonkeyDLuffy 041 Alternate Art,,,OP02,OP02-041,R,0,1,https://www.tcgplayer.com/product/482337/one-piece-card-game-paramount-war-monkeydluffy-041-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/482337_200w.jpg,"{""color"": ""Green""}",2026-04-02 02:58:10,2026-04-02 02:58:10
468,tcgcsv,482423,17698,68,Edward.Newgate (004),EdwardNewgate 004,,,OP02,OP02-004,SR,0,1,https://www.tcgplayer.com/product/482423/one-piece-card-game-paramount-war-edwardnewgate-004,https://tcgplayer-cdn.tcgplayer.com/product/482423_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
469,tcgcsv,482424,17698,68,Edward.Newgate (001),EdwardNewgate 001,,,OP02,OP02-001,L,0,1,https://www.tcgplayer.com/product/482424/one-piece-card-game-paramount-war-edwardnewgate-001,https://tcgplayer-cdn.tcgplayer.com/product/482424_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
470,tcgcsv,482425,17698,68,Curly.Dadan,CurlyDadan,,,OP02,OP02-005,UC,0,1,https://www.tcgplayer.com/product/482425/one-piece-card-game-paramount-war-curlydadan,https://tcgplayer-cdn.tcgplayer.com/product/482425_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
471,tcgcsv,482426,17698,68,Atmos,Atmos,,,OP02,OP02-003,C,0,1,https://www.tcgplayer.com/product/482426/one-piece-card-game-paramount-war-atmos,https://tcgplayer-cdn.tcgplayer.com/product/482426_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
472,tcgcsv,482429,17698,68,Nami (Alternate Art),Nami Alternate Art,,,OP02,OP02-036,SR,0,1,https://www.tcgplayer.com/product/482429/one-piece-card-game-paramount-war-nami-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/482429_200w.jpg,"{""color"": ""Green""}",2026-04-02 02:58:10,2026-04-02 02:58:10
473,tcgcsv,482704,17698,68,Jozu,Jozu,,,OP02,OP02-008,R,0,1,https://www.tcgplayer.com/product/482704/one-piece-card-game-paramount-war-jozu,https://tcgplayer-cdn.tcgplayer.com/product/482704_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
474,tcgcsv,482705,17698,68,Monkey.D.Garp (002),MonkeyDGarp 002,,,OP02,OP02-002,L,0,1,https://www.tcgplayer.com/product/482705/one-piece-card-game-paramount-war-monkeydgarp-002,https://tcgplayer-cdn.tcgplayer.com/product/482705_200w.jpg,"{""color"": ""Red;Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
475,tcgcsv,482706,17698,68,Kingdew,Kingdew,,,OP02,OP02-006,C,0,1,https://www.tcgplayer.com/product/482706/one-piece-card-game-paramount-war-kingdew,https://tcgplayer-cdn.tcgplayer.com/product/482706_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
476,tcgcsv,482707,17698,68,Thatch,Thatch,,,OP02,OP02-007,C,0,1,https://www.tcgplayer.com/product/482707/one-piece-card-game-paramount-war-thatch,https://tcgplayer-cdn.tcgplayer.com/product/482707_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
477,tcgcsv,482718,17698,68,Uta,Uta,,,OP02,OP02-120,SEC,0,1,https://www.tcgplayer.com/product/482718/one-piece-card-game-paramount-war-uta,https://tcgplayer-cdn.tcgplayer.com/product/482718_200w.jpg,"{""color"": ""Purple""}",2026-04-02 02:58:10,2026-04-02 02:58:10
478,tcgcsv,483093,17698,68,Dogura,Dogura,,,OP02,OP02-010,C,0,1,https://www.tcgplayer.com/product/483093/one-piece-card-game-paramount-war-dogura,https://tcgplayer-cdn.tcgplayer.com/product/483093_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
479,tcgcsv,483094,17698,68,Blenheim,Blenheim,,,OP02,OP02-012,C,0,1,https://www.tcgplayer.com/product/483094/one-piece-card-game-paramount-war-blenheim,https://tcgplayer-cdn.tcgplayer.com/product/483094_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
480,tcgcsv,483095,17698,68,Vista,Vista,,,OP02,OP02-011,R,0,1,https://www.tcgplayer.com/product/483095/one-piece-card-game-paramount-war-vista,https://tcgplayer-cdn.tcgplayer.com/product/483095_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
481,tcgcsv,483096,17698,68,Squard (Box Topper),Squard Box Topper,Box Topper,,OP02,OP02-009,UC,0,1,https://www.tcgplayer.com/product/483096/one-piece-card-game-paramount-war-squard-box-topper,https://tcgplayer-cdn.tcgplayer.com/product/483096_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
482,tcgcsv,483360,17698,68,Uta (Alternate Art),Uta Alternate Art,,,OP02,OP02-120,SEC,0,1,https://www.tcgplayer.com/product/483360/one-piece-card-game-paramount-war-uta-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/483360_200w.jpg,"{""color"": ""Purple""}",2026-04-02 02:58:10,2026-04-02 02:58:10
483,tcgcsv,483470,17698,68,Edward.Newgate (001) (Alternate Art),EdwardNewgate 001 Alternate Art,,,OP02,OP02-001,L,0,1,https://www.tcgplayer.com/product/483470/one-piece-card-game-paramount-war-edwardnewgate-001-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/483470_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
484,tcgcsv,483627,17698,68,Monkey.D.Garp (002) (Alternate Art),MonkeyDGarp 002 Alternate Art,,,OP02,OP02-002,L,0,1,https://www.tcgplayer.com/product/483627/one-piece-card-game-paramount-war-monkeydgarp-002-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/483627_200w.jpg,"{""color"": ""Red;Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
485,tcgcsv,483628,17698,68,Sanji (Alternate Art),Sanji Alternate Art,,,OP02,OP02-026,L,0,1,https://www.tcgplayer.com/product/483628/one-piece-card-game-paramount-war-sanji-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/483628_200w.jpg,"{""color"": ""Blue;Green""}",2026-04-02 02:58:10,2026-04-02 02:58:10
486,tcgcsv,483629,17698,68,Kin'emon (Alternate Art),Kinemon Alternate Art,,,OP02,OP02-025,L,0,1,https://www.tcgplayer.com/product/483629/one-piece-card-game-paramount-war-kinemon-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/483629_200w.jpg,"{""color"": ""Green""}",2026-04-02 02:58:10,2026-04-02 02:58:10
487,tcgcsv,483949,17698,68,Emporio.Ivankov (049) (Alternate Art),EmporioIvankov 049 Alternate Art,,,OP02,OP02-049,L,0,1,https://www.tcgplayer.com/product/483949/one-piece-card-game-paramount-war-emporioivankov-049-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/483949_200w.jpg,"{""color"": ""Blue""}",2026-04-02 02:58:10,2026-04-02 02:58:10
488,tcgcsv,484134,17698,68,Magellan (071) (Alternate Art),Magellan 071 Alternate Art,,,OP02,OP02-071,L,0,1,https://www.tcgplayer.com/product/484134/one-piece-card-game-paramount-war-magellan-071-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/484134_200w.jpg,"{""color"": ""Purple""}",2026-04-02 02:58:10,2026-04-02 02:58:10
489,tcgcsv,484314,17698,68,Zephyr (Alternate Art),Zephyr Alternate Art,,,OP02,OP02-072,L,0,1,https://www.tcgplayer.com/product/484314/one-piece-card-game-paramount-war-zephyr-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/484314_200w.jpg,"{""color"": ""Purple""}",2026-04-02 02:58:10,2026-04-02 02:58:10
490,tcgcsv,484476,17698,68,Smoker (093) (Alternate Art),Smoker 093 Alternate Art,,,OP02,OP02-093,L,0,1,https://www.tcgplayer.com/product/484476/one-piece-card-game-paramount-war-smoker-093-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/484476_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
491,tcgcsv,484627,17698,68,Kouzuki Oden (Alternate Art),Kouzuki Oden Alternate Art,,,OP02,OP02-030,SR,0,1,https://www.tcgplayer.com/product/484627/one-piece-card-game-paramount-war-kouzuki-oden-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/484627_200w.jpg,"{""color"": ""Green""}",2026-04-02 02:58:10,2026-04-02 02:58:10
492,tcgcsv,484822,17698,68,Monkey.D.Garp (115) (Alternate Art),MonkeyDGarp 115 Alternate Art,,,OP02,OP02-115,R,0,1,https://www.tcgplayer.com/product/484822/one-piece-card-game-paramount-war-monkeydgarp-115-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/484822_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
493,tcgcsv,485087,17698,68,Borsalino (Alternate Art),Borsalino Alternate Art,,,OP02,OP02-114,SR,0,1,https://www.tcgplayer.com/product/485087/one-piece-card-game-paramount-war-borsalino-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/485087_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
494,tcgcsv,485162,17698,68,Kuzan (096) (Alternate Art),Kuzan 096 Alternate Art,,,OP02,OP02-096,SR,0,1,https://www.tcgplayer.com/product/485162/one-piece-card-game-paramount-war-kuzan-096-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/485162_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
495,tcgcsv,485235,17698,68,Portgas.D.Ace,PortgasDAce,,,OP02,OP02-013,SR,0,1,https://www.tcgplayer.com/product/485235/one-piece-card-game-paramount-war-portgasdace,https://tcgplayer-cdn.tcgplayer.com/product/485235_200w.jpg,"{""color"": ""Red""}",2026-04-02 02:58:10,2026-04-02 02:58:10
496,tcgcsv,485236,17698,68,Kouzuki Toki (Box Topper),Kouzuki Toki Box Topper,Box Topper,,OP02,OP02-031,UC,0,1,https://www.tcgplayer.com/product/485236/one-piece-card-game-paramount-war-kouzuki-toki-box-topper,https://tcgplayer-cdn.tcgplayer.com/product/485236_200w.jpg,"{""color"": ""Green""}",2026-04-02 02:58:10,2026-04-02 02:58:10
497,tcgcsv,485237,17698,68,Boa Hancock (Box Topper),Boa Hancock Box Topper,Box Topper,,OP02,OP02-059,UC,0,1,https://www.tcgplayer.com/product/485237/one-piece-card-game-paramount-war-boa-hancock-box-topper,https://tcgplayer-cdn.tcgplayer.com/product/485237_200w.jpg,"{""color"": ""Blue""}",2026-04-02 02:58:10,2026-04-02 02:58:10
498,tcgcsv,485238,17698,68,Monkey.D.Luffy (062),MonkeyDLuffy 062,,,OP02,OP02-062,SR,0,1,https://www.tcgplayer.com/product/485238/one-piece-card-game-paramount-war-monkeydluffy-062,https://tcgplayer-cdn.tcgplayer.com/product/485238_200w.jpg,"{""color"": ""Blue""}",2026-04-02 02:58:10,2026-04-02 02:58:10
499,tcgcsv,485239,17698,68,Zephyr,Zephyr,,,OP02,OP02-072,L,0,1,https://www.tcgplayer.com/product/485239/one-piece-card-game-paramount-war-zephyr,https://tcgplayer-cdn.tcgplayer.com/product/485239_200w.jpg,"{""color"": ""Purple;Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
500,tcgcsv,485241,17698,68,Minokoala (Box Topper),Minokoala Box Topper,Box Topper,,OP02,OP02-086,UC,0,1,https://www.tcgplayer.com/product/485241/one-piece-card-game-paramount-war-minokoala-box-topper,https://tcgplayer-cdn.tcgplayer.com/product/485241_200w.jpg,"{""color"": ""Purple""}",2026-04-02 02:58:10,2026-04-02 02:58:10
501,tcgcsv,485242,17698,68,Sakazuki,Sakazuki,,,OP02,OP02-099,SR,0,1,https://www.tcgplayer.com/product/485242/one-piece-card-game-paramount-war-sakazuki,https://tcgplayer-cdn.tcgplayer.com/product/485242_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
502,tcgcsv,485243,17698,68,Tashigi,Tashigi,,,OP02,OP02-105,C,0,1,https://www.tcgplayer.com/product/485243/one-piece-card-game-paramount-war-tashigi,https://tcgplayer-cdn.tcgplayer.com/product/485243_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
503,tcgcsv,485244,17698,68,Tashigi (Box Topper),Tashigi Box Topper,Box Topper,,OP02,OP02-105,C,0,1,https://www.tcgplayer.com/product/485244/one-piece-card-game-paramount-war-tashigi-box-topper,https://tcgplayer-cdn.tcgplayer.com/product/485244_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
504,tcgcsv,485245,17698,68,Donquixote Rosinante (Box Topper),Donquixote Rosinante Box Topper,Box Topper,,OP02,OP02-108,C,0,1,https://www.tcgplayer.com/product/485245/one-piece-card-game-paramount-war-donquixote-rosinante-box-topper,https://tcgplayer-cdn.tcgplayer.com/product/485245_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
505,tcgcsv,485246,17698,68,Borsalino,Borsalino,,,OP02,OP02-114,SR,0,1,https://www.tcgplayer.com/product/485246/one-piece-card-game-paramount-war-borsalino,https://tcgplayer-cdn.tcgplayer.com/product/485246_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
506,tcgcsv,485255,17698,68,Sakazuki (Alternate Art),Sakazuki Alternate Art,,,OP02,OP02-099,SR,0,1,https://www.tcgplayer.com/product/485255/one-piece-card-game-paramount-war-sakazuki-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/485255_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
507,tcgcsv,485397,17698,68,Kuzan (121),Kuzan 121,,,OP02,OP02-121,SEC,0,1,https://www.tcgplayer.com/product/485397/one-piece-card-game-paramount-war-kuzan-121,https://tcgplayer-cdn.tcgplayer.com/product/485397_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
508,tcgcsv,485456,17698,68,Kuzan (121) (Alternate Art),Kuzan 121 Alternate Art,,,OP02,OP02-121,SEC,0,1,https://www.tcgplayer.com/product/485456/one-piece-card-game-paramount-war-kuzan-121-alternate-art,https://tcgplayer-cdn.tcgplayer.com/product/485456_200w.jpg,"{""color"": ""Black""}",2026-04-02 02:58:10,2026-04-02 02:58:10
