id,printing_id,market_product_id,mapping_confidence,mapping_method,is_preferred
2770,1762,3392,HIGH,exact_code_plus_base_flag,1
2859,1762,3511,HIGH,exact_code_plus_base_flag,1
602,1769,941,HIGH,exact_code_plus_base_flag,1
2700,1769,3305,HIGH,exact_code_plus_base_flag,1
2701,1769,3306,HIGH,exact_code_plus_base_flag,1
2860,1769,3512,HIGH,exact_code_plus_base_flag,1
1510,1776,2002,HIGH,exact_code_plus_base_flag,1
2771,1782,3393,HIGH,exact_code_plus_base_flag,1
2772,1782,3394,HIGH,exact_code_plus_base_flag,1
2897,1782,3549,HIGH,exact_code_plus_base_flag,1
1530,1798,2023,HIGH,exact_code_plus_base_flag,1
581,1806,919,HIGH,exact_code_plus_base_flag,1
582,1806,920,HIGH,exact_code_plus_base_flag,1
594,1806,932,HIGH,exact_code_plus_base_flag,1
618,1806,957,HIGH,exact_code_plus_base_flag,1
619,1806,958,HIGH,exact_code_plus_base_flag,1
620,1806,959,HIGH,exact_code_plus_base_flag,1
603,1809,942,HIGH,exact_code_plus_base_flag,1
1851,1809,2360,HIGH,exact_code_plus_base_flag,1
4048,1814,4823,HIGH,exact_code_plus_base_flag,1
4049,1814,4824,HIGH,exact_code_plus_base_flag,1
1516,1825,2008,HIGH,exact_code_plus_base_flag,1
1512,1829,2004,HIGH,exact_code_plus_base_flag,1
1532,1833,2025,HIGH,exact_code_plus_base_flag,1
2411,1833,2960,HIGH,exact_code_plus_base_flag,1
2643,1839,3229,HIGH,exact_code_plus_base_flag,1
2773,1839,3395,HIGH,exact_code_plus_base_flag,1
2774,1839,3396,HIGH,exact_code_plus_base_flag,1
2898,1839,3550,HIGH,exact_code_plus_base_flag,1
1598,1846,2091,HIGH,exact_code_plus_base_flag,1
604,1850,943,HIGH,exact_code_plus_base_flag,1
1600,1850,2093,HIGH,exact_code_plus_base_flag,1
1855,1850,2364,HIGH,exact_code_plus_base_flag,1
583,1863,921,HIGH,exact_code_plus_base_flag,1
584,1863,922,HIGH,exact_code_plus_base_flag,1
595,1863,933,HIGH,exact_code_plus_base_flag,1
621,1863,960,HIGH,exact_code_plus_base_flag,1
622,1863,961,HIGH,exact_code_plus_base_flag,1
623,1863,962,HIGH,exact_code_plus_base_flag,1
1606,1863,2099,HIGH,exact_code_plus_base_flag,1
740,1869,1094,HIGH,exact_code_plus_base_flag,1
741,1869,1095,HIGH,exact_code_plus_base_flag,1
888,1869,1267,HIGH,exact_code_plus_base_flag,1
936,1869,1324,HIGH,exact_code_plus_base_flag,1
749,1876,1108,HIGH,exact_code_plus_base_flag,1
750,1876,1109,HIGH,exact_code_plus_base_flag,1
751,1876,1110,HIGH,exact_code_plus_base_flag,1
752,1876,1111,HIGH,exact_code_plus_base_flag,1
753,1876,1112,HIGH,exact_code_plus_base_flag,1
754,1876,1113,HIGH,exact_code_plus_base_flag,1
2644,1876,3230,HIGH,exact_code_plus_base_flag,1
2712,1876,3317,HIGH,exact_code_plus_base_flag,1
2713,1876,3318,HIGH,exact_code_plus_base_flag,1
2775,1876,3397,HIGH,exact_code_plus_base_flag,1
2899,1876,3551,HIGH,exact_code_plus_base_flag,1
571,1889,909,HIGH,exact_code_plus_base_flag,1
1613,1891,2106,HIGH,exact_code_plus_base_flag,1
1873,1891,2390,HIGH,exact_code_plus_base_flag,1
2776,1899,3398,HIGH,exact_code_plus_base_flag,1
2861,1899,3513,HIGH,exact_code_plus_base_flag,1
4050,1908,4825,HIGH,exact_code_plus_base_flag,1
1514,1913,2006,HIGH,exact_code_plus_base_flag,1
2650,1913,3239,HIGH,exact_code_plus_base_flag,1
572,1923,910,HIGH,exact_code_plus_base_flag,1
755,1923,1114,HIGH,exact_code_plus_base_flag,1
756,1923,1115,HIGH,exact_code_plus_base_flag,1
757,1923,1116,HIGH,exact_code_plus_base_flag,1
758,1923,1117,HIGH,exact_code_plus_base_flag,1
759,1923,1118,HIGH,exact_code_plus_base_flag,1
760,1923,1119,HIGH,exact_code_plus_base_flag,1
891,1923,1270,HIGH,exact_code_plus_base_flag,1
788,1931,1149,HIGH,exact_code_plus_base_flag,1
2651,1935,3240,HIGH,exact_code_plus_base_flag,1
2652,1938,3241,HIGH,exact_code_plus_base_flag,1
1628,1941,2121,HIGH,exact_code_plus_base_flag,1
2696,1941,3301,HIGH,exact_code_plus_base_flag,1
2901,1941,3553,HIGH,exact_code_plus_base_flag,1
585,1948,923,HIGH,exact_code_plus_base_flag,1
586,1948,924,HIGH,exact_code_plus_base_flag,1
596,1948,934,HIGH,exact_code_plus_base_flag,1
624,1948,963,HIGH,exact_code_plus_base_flag,1
625,1948,964,HIGH,exact_code_plus_base_flag,1
626,1948,965,HIGH,exact_code_plus_base_flag,1
2653,1950,3242,HIGH,exact_code_plus_base_flag,1
2697,1950,3302,HIGH,exact_code_plus_base_flag,1
2698,1950,3303,HIGH,exact_code_plus_base_flag,1
2777,1950,3399,HIGH,exact_code_plus_base_flag,1
2903,1950,3555,HIGH,exact_code_plus_base_flag,1
605,1961,944,HIGH,exact_code_plus_base_flag,1
872,1961,1250,HIGH,exact_code_plus_base_flag,1
946,1961,1339,HIGH,exact_code_plus_base_flag,1
947,1961,1340,HIGH,exact_code_plus_base_flag,1
1241,1961,1686,HIGH,exact_code_plus_base_flag,1
1633,1961,2126,HIGH,exact_code_plus_base_flag,1
2416,1961,2976,HIGH,exact_code_plus_base_flag,1
2654,1961,3243,HIGH,exact_code_plus_base_flag,1
1635,1973,2128,HIGH,exact_code_plus_base_flag,1
2699,1973,3304,HIGH,exact_code_plus_base_flag,1
2905,1973,3557,HIGH,exact_code_plus_base_flag,1
870,1980,1248,HIGH,exact_code_plus_base_flag,1
1637,1980,2130,HIGH,exact_code_plus_base_flag,1
2162,1980,2696,HIGH,exact_code_plus_base_flag,1
742,1991,1096,HIGH,exact_code_plus_base_flag,1
743,1991,1097,HIGH,exact_code_plus_base_flag,1
892,1991,1271,HIGH,exact_code_plus_base_flag,1
937,1991,1325,HIGH,exact_code_plus_base_flag,1
975,1991,1369,HIGH,exact_code_plus_base_flag,1
1013,1991,1410,HIGH,exact_code_plus_base_flag,1
1014,1991,1411,HIGH,exact_code_plus_base_flag,1
1852,1991,2361,HIGH,exact_code_plus_base_flag,1
2796,1991,3418,HIGH,exact_code_plus_base_flag,1
2797,1991,3419,HIGH,exact_code_plus_base_flag,1
2907,1991,3559,HIGH,exact_code_plus_base_flag,1
606,2012,945,HIGH,exact_code_plus_base_flag,1
835,2012,1204,HIGH,exact_code_plus_base_flag,1
2778,2012,3400,HIGH,exact_code_plus_base_flag,1
2862,2012,3514,HIGH,exact_code_plus_base_flag,1
1645,2020,2138,HIGH,exact_code_plus_base_flag,1
1646,2020,2139,HIGH,exact_code_plus_base_flag,1
2746,2020,3365,HIGH,exact_code_plus_base_flag,1
871,2027,1249,HIGH,exact_code_plus_base_flag,1
1648,2027,2141,HIGH,exact_code_plus_base_flag,1
2727,2027,3339,HIGH,exact_code_plus_base_flag,1
2909,2027,3561,HIGH,exact_code_plus_base_flag,1
1703,2036,2210,HIGH,exact_code_plus_base_flag,1
948,2056,1341,HIGH,exact_code_plus_base_flag,1
949,2056,1342,HIGH,exact_code_plus_base_flag,1
1242,2056,1687,HIGH,exact_code_plus_base_flag,1
1715,2065,2222,HIGH,exact_code_plus_base_flag,1
4051,2073,4826,HIGH,exact_code_plus_base_flag,1
4052,2073,4827,HIGH,exact_code_plus_base_flag,1
1705,2082,2212,HIGH,exact_code_plus_base_flag,1
1709,2086,2216,HIGH,exact_code_plus_base_flag,1
955,2090,1349,HIGH,exact_code_plus_base_flag,1
1717,2096,2224,HIGH,exact_code_plus_base_flag,1
2163,2096,2697,HIGH,exact_code_plus_base_flag,1
1719,2108,2226,HIGH,exact_code_plus_base_flag,1
2779,2112,3401,HIGH,exact_code_plus_base_flag,1
2780,2112,3402,HIGH,exact_code_plus_base_flag,1
2912,2112,3564,HIGH,exact_code_plus_base_flag,1
1721,2118,2228,HIGH,exact_code_plus_base_flag,1
1723,2122,2230,HIGH,exact_code_plus_base_flag,1
2729,2122,3341,HIGH,exact_code_plus_base_flag,1
2913,2122,3565,HIGH,exact_code_plus_base_flag,1
1124,2129,1555,HIGH,exact_code_plus_base_flag,1
2789,2129,3411,HIGH,exact_code_plus_base_flag,1
2790,2129,3412,HIGH,exact_code_plus_base_flag,1
2915,2129,3567,HIGH,exact_code_plus_base_flag,1
789,2141,1150,HIGH,exact_code_plus_base_flag,1
2781,2143,3403,HIGH,exact_code_plus_base_flag,1
2863,2143,3515,HIGH,exact_code_plus_base_flag,1
1707,2152,2214,HIGH,exact_code_plus_base_flag,1
1711,2156,2218,HIGH,exact_code_plus_base_flag,1
790,2164,1151,HIGH,exact_code_plus_base_flag,1
1725,2166,2232,HIGH,exact_code_plus_base_flag,1
1874,2166,2391,HIGH,exact_code_plus_base_flag,1
2682,2166,3280,HIGH,exact_code_plus_base_flag,1
2683,2166,3281,HIGH,exact_code_plus_base_flag,1
1727,2188,2235,HIGH,exact_code_plus_base_flag,1
2675,2200,3270,HIGH,exact_code_plus_base_flag,1
2676,2200,3271,HIGH,exact_code_plus_base_flag,1
2864,2200,3516,HIGH,exact_code_plus_base_flag,1
1713,2209,2220,HIGH,exact_code_plus_base_flag,1
1731,2215,2239,HIGH,exact_code_plus_base_flag,1
1729,2225,2237,HIGH,exact_code_plus_base_flag,1
2164,2225,2698,HIGH,exact_code_plus_base_flag,1
1733,2245,2241,HIGH,exact_code_plus_base_flag,1
4062,2257,4837,HIGH,exact_code_plus_base_flag,1
4063,2257,4838,HIGH,exact_code_plus_base_flag,1
1735,2269,2243,HIGH,exact_code_plus_base_flag,1
632,2273,974,HIGH,exact_code_plus_base_flag,1
1052,2273,1460,HIGH,exact_code_plus_base_flag,1
1737,2273,2245,HIGH,exact_code_plus_base_flag,1
1755,2273,2263,HIGH,exact_code_plus_base_flag,1
2747,2273,3369,HIGH,exact_code_plus_base_flag,1
4065,2273,4840,HIGH,exact_code_plus_base_flag,1
1030,2291,1431,HIGH,exact_code_plus_base_flag,1
791,2295,1152,HIGH,exact_code_plus_base_flag,1
2704,2295,3309,HIGH,exact_code_plus_base_flag,1
2705,2295,3310,HIGH,exact_code_plus_base_flag,1
2782,2295,3404,HIGH,exact_code_plus_base_flag,1
2916,2295,3568,HIGH,exact_code_plus_base_flag,1
1739,2304,2247,HIGH,exact_code_plus_base_flag,1
1088,2310,1515,HIGH,exact_code_plus_base_flag,1
1095,2310,1522,HIGH,exact_code_plus_base_flag,1
1175,2310,1613,HIGH,exact_code_plus_base_flag,1
1243,2310,1688,HIGH,exact_code_plus_base_flag,1
1007,2321,1404,HIGH,exact_code_plus_base_flag,1
2783,2321,3405,HIGH,exact_code_plus_base_flag,1
2865,2321,3517,HIGH,exact_code_plus_base_flag,1
1176,2327,1614,HIGH,exact_code_plus_base_flag,1
4073,2327,4848,HIGH,exact_code_plus_base_flag,1
4076,2327,4851,HIGH,exact_code_plus_base_flag,1
700,2337,1051,HIGH,exact_code_plus_base_flag,1
701,2337,1052,HIGH,exact_code_plus_base_flag,1
702,2337,1053,HIGH,exact_code_plus_base_flag,1
1741,2337,2249,HIGH,exact_code_plus_base_flag,1
2680,2337,3278,HIGH,exact_code_plus_base_flag,1
2681,2337,3279,HIGH,exact_code_plus_base_flag,1
2784,2337,3406,HIGH,exact_code_plus_base_flag,1
2918,2337,3570,HIGH,exact_code_plus_base_flag,1
1743,2353,2251,HIGH,exact_code_plus_base_flag,1
2688,2353,3287,HIGH,exact_code_plus_base_flag,1
2919,2353,3571,HIGH,exact_code_plus_base_flag,1
828,2360,1197,HIGH,exact_code_plus_base_flag,1
905,2376,1286,HIGH,exact_code_plus_base_flag,1
906,2376,1287,HIGH,exact_code_plus_base_flag,1
907,2376,1288,HIGH,exact_code_plus_base_flag,1
1745,2376,2253,HIGH,exact_code_plus_base_flag,1
2720,2376,3326,HIGH,exact_code_plus_base_flag,1
2921,2376,3573,HIGH,exact_code_plus_base_flag,1
1747,2394,2255,HIGH,exact_code_plus_base_flag,1
1749,2398,2257,HIGH,exact_code_plus_base_flag,1
2926,2398,3584,HIGH,exact_code_plus_base_flag,1
1857,2404,2374,HIGH,exact_code_plus_base_flag,1
3318,2404,3989,HIGH,exact_code_plus_base_flag,1
1858,2409,2375,HIGH,exact_code_plus_base_flag,1
3319,2409,3990,HIGH,exact_code_plus_base_flag,1
1028,2416,1429,HIGH,exact_code_plus_base_flag,1
1125,2416,1556,HIGH,exact_code_plus_base_flag,1
4083,2416,4858,HIGH,exact_code_plus_base_flag,1
4084,2416,4859,HIGH,exact_code_plus_base_flag,1
997,2422,1394,HIGH,exact_code_plus_base_flag,1
1882,2425,2402,HIGH,exact_code_plus_base_flag,1
2669,2425,3263,HIGH,exact_code_plus_base_flag,1
2922,2425,3574,HIGH,exact_code_plus_base_flag,1
4560,2425,5354,HIGH,exact_code_plus_base_flag,1
1410,2433,1881,HIGH,exact_code_plus_base_flag,1
1877,2433,2397,HIGH,exact_code_plus_base_flag,1
2670,2433,3264,HIGH,exact_code_plus_base_flag,1
2920,2433,3572,HIGH,exact_code_plus_base_flag,1
1066,2441,1477,HIGH,exact_code_plus_base_flag,1
956,2445,1350,HIGH,exact_code_plus_base_flag,1
2785,2445,3407,HIGH,exact_code_plus_base_flag,1
2786,2445,3408,HIGH,exact_code_plus_base_flag,1
2917,2445,3569,HIGH,exact_code_plus_base_flag,1
1215,2451,1658,HIGH,exact_code_plus_base_flag,1
792,2458,1153,HIGH,exact_code_plus_base_flag,1
793,2460,1154,HIGH,exact_code_plus_base_flag,1
1897,2460,2417,HIGH,exact_code_plus_base_flag,1
2671,2460,3266,HIGH,exact_code_plus_base_flag,1
2672,2460,3267,HIGH,exact_code_plus_base_flag,1
2787,2460,3409,HIGH,exact_code_plus_base_flag,1
2914,2460,3566,HIGH,exact_code_plus_base_flag,1
1003,2475,1400,HIGH,exact_code_plus_base_flag,1
4086,2480,4861,HIGH,exact_code_plus_base_flag,1
4087,2480,4862,HIGH,exact_code_plus_base_flag,1
1860,2484,2377,HIGH,exact_code_plus_base_flag,1
3320,2484,3991,HIGH,exact_code_plus_base_flag,1
1026,2503,1427,HIGH,exact_code_plus_base_flag,1
1053,2503,1461,HIGH,exact_code_plus_base_flag,1
3995,2503,4710,HIGH,exact_code_plus_base_flag,1
4089,2503,4864,HIGH,exact_code_plus_base_flag,1
1931,2512,2451,HIGH,exact_code_plus_base_flag,1
1890,2518,2410,HIGH,exact_code_plus_base_flag,1
2730,2518,3342,HIGH,exact_code_plus_base_flag,1
2731,2518,3343,HIGH,exact_code_plus_base_flag,1
2788,2518,3410,HIGH,exact_code_plus_base_flag,1
2911,2518,3563,HIGH,exact_code_plus_base_flag,1
745,2529,1102,HIGH,exact_code_plus_base_flag,1
920,2529,1302,HIGH,exact_code_plus_base_flag,1
927,2529,1312,HIGH,exact_code_plus_base_flag,1
4091,2529,4866,HIGH,exact_code_plus_base_flag,1
4093,2529,4868,HIGH,exact_code_plus_base_flag,1
1312,2535,1767,HIGH,exact_code_plus_base_flag,1
1316,2535,1771,HIGH,exact_code_plus_base_flag,1
4095,2535,4870,HIGH,exact_code_plus_base_flag,1
1861,2546,2378,HIGH,exact_code_plus_base_flag,1
1031,2550,1432,HIGH,exact_code_plus_base_flag,1
1886,2552,2406,HIGH,exact_code_plus_base_flag,1
2684,2552,3282,HIGH,exact_code_plus_base_flag,1
2910,2552,3562,HIGH,exact_code_plus_base_flag,1
1888,2573,2408,HIGH,exact_code_plus_base_flag,1
2165,2573,2699,HIGH,exact_code_plus_base_flag,1
4097,2579,4872,HIGH,exact_code_plus_base_flag,1
4099,2579,4874,HIGH,exact_code_plus_base_flag,1
1899,2587,2419,HIGH,exact_code_plus_base_flag,1
2702,2593,3307,HIGH,exact_code_plus_base_flag,1
2703,2593,3308,HIGH,exact_code_plus_base_flag,1
2866,2593,3518,HIGH,exact_code_plus_base_flag,1
868,2604,1245,HIGH,exact_code_plus_base_flag,1
1024,2604,1425,HIGH,exact_code_plus_base_flag,1
1862,2604,2379,HIGH,exact_code_plus_base_flag,1
2621,2604,3204,HIGH,exact_code_plus_base_flag,1
3321,2604,3992,HIGH,exact_code_plus_base_flag,1
2622,2614,3205,HIGH,exact_code_plus_base_flag,1
1110,2617,1538,HIGH,exact_code_plus_base_flag,1
2623,2619,3206,HIGH,exact_code_plus_base_flag,1
3548,2624,4238,HIGH,exact_code_plus_base_flag,1
2624,2627,3207,HIGH,exact_code_plus_base_flag,1
3549,2627,4239,HIGH,exact_code_plus_base_flag,1
794,2631,1155,HIGH,exact_code_plus_base_flag,1
970,2631,1364,HIGH,exact_code_plus_base_flag,1
1228,2631,1672,HIGH,exact_code_plus_base_flag,1
1257,2631,1703,HIGH,exact_code_plus_base_flag,1
1883,2631,2403,HIGH,exact_code_plus_base_flag,1
2625,2631,3208,HIGH,exact_code_plus_base_flag,1
2927,2631,3585,HIGH,exact_code_plus_base_flag,1
2626,2642,3209,HIGH,exact_code_plus_base_flag,1
1863,2645,2380,HIGH,exact_code_plus_base_flag,1
1880,2645,2400,HIGH,exact_code_plus_base_flag,1
2748,2645,3370,HIGH,exact_code_plus_base_flag,1
1029,2652,1430,HIGH,exact_code_plus_base_flag,1
2627,2652,3210,HIGH,exact_code_plus_base_flag,1
3550,2652,4240,HIGH,exact_code_plus_base_flag,1
2628,2658,3211,HIGH,exact_code_plus_base_flag,1
795,2661,1156,HIGH,exact_code_plus_base_flag,1
2791,2661,3413,HIGH,exact_code_plus_base_flag,1
2792,2661,3414,HIGH,exact_code_plus_base_flag,1
2908,2661,3560,HIGH,exact_code_plus_base_flag,1
1864,2666,2381,HIGH,exact_code_plus_base_flag,1
1878,2666,2398,HIGH,exact_code_plus_base_flag,1
2412,2666,2961,HIGH,exact_code_plus_base_flag,1
2732,2666,3344,HIGH,exact_code_plus_base_flag,1
2749,2666,3371,HIGH,exact_code_plus_base_flag,1
2906,2666,3558,HIGH,exact_code_plus_base_flag,1
1187,2680,1625,HIGH,exact_code_plus_base_flag,1
1188,2680,1626,HIGH,exact_code_plus_base_flag,1
1405,2680,1870,HIGH,exact_code_plus_base_flag,1
2629,2680,3212,HIGH,exact_code_plus_base_flag,1
4102,2686,4877,HIGH,exact_code_plus_base_flag,1
4103,2686,4878,HIGH,exact_code_plus_base_flag,1
2694,2696,3299,HIGH,exact_code_plus_base_flag,1
2793,2696,3415,HIGH,exact_code_plus_base_flag,1
2794,2696,3416,HIGH,exact_code_plus_base_flag,1
2904,2696,3556,HIGH,exact_code_plus_base_flag,1
2706,2703,3311,HIGH,exact_code_plus_base_flag,1
2707,2703,3312,HIGH,exact_code_plus_base_flag,1
2795,2703,3417,HIGH,exact_code_plus_base_flag,1
2902,2703,3554,HIGH,exact_code_plus_base_flag,1
974,2716,1368,HIGH,exact_code_plus_base_flag,1
1306,2716,1758,HIGH,exact_code_plus_base_flag,1
957,2722,1351,HIGH,exact_code_plus_base_flag,1
1893,2722,2413,HIGH,exact_code_plus_base_flag,1
976,2730,1370,HIGH,exact_code_plus_base_flag,1
1896,2730,2416,HIGH,exact_code_plus_base_flag,1
2166,2730,2700,HIGH,exact_code_plus_base_flag,1
4006,2730,4721,HIGH,exact_code_plus_base_flag,1
4123,2730,4898,HIGH,exact_code_plus_base_flag,1
1113,2743,1541,HIGH,exact_code_plus_base_flag,1
1884,2743,2404,HIGH,exact_code_plus_base_flag,1
2928,2743,3586,HIGH,exact_code_plus_base_flag,1
1379,2757,1844,HIGH,exact_code_plus_base_flag,1
4126,2757,4901,HIGH,exact_code_plus_base_flag,1
4127,2757,4902,HIGH,exact_code_plus_base_flag,1
4129,2757,4904,HIGH,exact_code_plus_base_flag,1
1025,2763,1426,HIGH,exact_code_plus_base_flag,1
1865,2763,2382,HIGH,exact_code_plus_base_flag,1
3322,2763,3993,HIGH,exact_code_plus_base_flag,1
1875,2772,2392,HIGH,exact_code_plus_base_flag,1
1879,2772,2399,HIGH,exact_code_plus_base_flag,1
958,2778,1352,HIGH,exact_code_plus_base_flag,1
796,2780,1157,HIGH,exact_code_plus_base_flag,1
909,2780,1290,HIGH,exact_code_plus_base_flag,1
918,2780,1299,HIGH,exact_code_plus_base_flag,1
1097,2780,1525,HIGH,exact_code_plus_base_flag,1
1103,2780,1531,HIGH,exact_code_plus_base_flag,1
1898,2780,2418,HIGH,exact_code_plus_base_flag,1
4131,2780,4906,HIGH,exact_code_plus_base_flag,1
1027,2789,1428,HIGH,exact_code_plus_base_flag,1
2716,2789,3322,HIGH,exact_code_plus_base_flag,1
2717,2789,3323,HIGH,exact_code_plus_base_flag,1
2798,2789,3420,HIGH,exact_code_plus_base_flag,1
2900,2789,3552,HIGH,exact_code_plus_base_flag,1
848,2796,1219,HIGH,exact_code_plus_base_flag,1
849,2796,1220,HIGH,exact_code_plus_base_flag,1
938,2796,1326,HIGH,exact_code_plus_base_flag,1
1008,2815,1405,HIGH,exact_code_plus_base_flag,1
2799,2815,3421,HIGH,exact_code_plus_base_flag,1
2867,2815,3519,HIGH,exact_code_plus_base_flag,1
2718,2821,3324,HIGH,exact_code_plus_base_flag,1
2719,2821,3325,HIGH,exact_code_plus_base_flag,1
2868,2821,3520,HIGH,exact_code_plus_base_flag,1
2721,2830,3327,HIGH,exact_code_plus_base_flag,1
2800,2830,3422,HIGH,exact_code_plus_base_flag,1
2869,2830,3521,HIGH,exact_code_plus_base_flag,1
1900,2837,2420,HIGH,exact_code_plus_base_flag,1
2801,2837,3423,HIGH,exact_code_plus_base_flag,1
2895,2837,3547,HIGH,exact_code_plus_base_flag,1
1153,2844,1586,HIGH,exact_code_plus_base_flag,1
1868,2844,2385,HIGH,exact_code_plus_base_flag,1
2010,2844,2533,HIGH,exact_code_plus_base_flag,1
2733,2844,3345,HIGH,exact_code_plus_base_flag,1
2751,2844,3373,HIGH,exact_code_plus_base_flag,1
2893,2844,3545,HIGH,exact_code_plus_base_flag,1
2929,2844,3587,HIGH,exact_code_plus_base_flag,1
3489,2844,4165,HIGH,exact_code_plus_base_flag,1
3490,2844,4166,HIGH,exact_code_plus_base_flag,1
2022,2863,2553,HIGH,exact_code_plus_base_flag,1
3323,2863,3994,HIGH,exact_code_plus_base_flag,1
2802,2870,3424,HIGH,exact_code_plus_base_flag,1
2803,2870,3425,HIGH,exact_code_plus_base_flag,1
2021,2882,2552,HIGH,exact_code_plus_base_flag,1
4002,2882,4717,HIGH,exact_code_plus_base_flag,1
4134,2882,4909,HIGH,exact_code_plus_base_flag,1
2018,2891,2549,HIGH,exact_code_plus_base_flag,1
2017,2901,2548,HIGH,exact_code_plus_base_flag,1
1126,2909,1557,HIGH,exact_code_plus_base_flag,1
2038,2919,2569,HIGH,exact_code_plus_base_flag,1
3324,2919,3995,HIGH,exact_code_plus_base_flag,1
2048,2924,2579,HIGH,exact_code_plus_base_flag,1
3325,2924,3996,HIGH,exact_code_plus_base_flag,1
2027,2929,2558,HIGH,exact_code_plus_base_flag,1
3326,2929,3997,HIGH,exact_code_plus_base_flag,1
3572,2929,4266,HIGH,exact_code_plus_base_flag,1
2722,2936,3334,HIGH,exact_code_plus_base_flag,1
2804,2936,3426,HIGH,exact_code_plus_base_flag,1
2805,2936,3427,HIGH,exact_code_plus_base_flag,1
910,2945,1291,HIGH,exact_code_plus_base_flag,1
917,2945,1298,HIGH,exact_code_plus_base_flag,1
1098,2945,1526,HIGH,exact_code_plus_base_flag,1
1104,2945,1532,HIGH,exact_code_plus_base_flag,1
2044,2945,2575,HIGH,exact_code_plus_base_flag,1
2039,2968,2570,HIGH,exact_code_plus_base_flag,1
2806,2968,3428,HIGH,exact_code_plus_base_flag,1
959,2975,1353,HIGH,exact_code_plus_base_flag,1
2689,2975,3294,HIGH,exact_code_plus_base_flag,1
2807,2975,3429,HIGH,exact_code_plus_base_flag,1
2808,2975,3430,HIGH,exact_code_plus_base_flag,1
1004,2984,1401,HIGH,exact_code_plus_base_flag,1
2809,2984,3431,HIGH,exact_code_plus_base_flag,1
2870,2984,3522,HIGH,exact_code_plus_base_flag,1
2046,2996,2577,HIGH,exact_code_plus_base_flag,1
3327,2996,3998,HIGH,exact_code_plus_base_flag,1
2053,3001,2584,HIGH,exact_code_plus_base_flag,1
4137,3005,4912,HIGH,exact_code_plus_base_flag,1
4138,3005,4913,HIGH,exact_code_plus_base_flag,1
1037,3013,1440,HIGH,exact_code_plus_base_flag,1
1041,3013,1444,HIGH,exact_code_plus_base_flag,1
1244,3013,1689,HIGH,exact_code_plus_base_flag,1
4003,3013,4718,HIGH,exact_code_plus_base_flag,1
4142,3013,4917,HIGH,exact_code_plus_base_flag,1
4146,3023,4921,HIGH,exact_code_plus_base_flag,1
4148,3023,4923,HIGH,exact_code_plus_base_flag,1
2055,3027,2586,HIGH,exact_code_plus_base_flag,1
3736,3027,4435,HIGH,exact_code_plus_base_flag,1
1313,3033,1768,HIGH,exact_code_plus_base_flag,1
1317,3033,1772,HIGH,exact_code_plus_base_flag,1
2810,3045,3432,HIGH,exact_code_plus_base_flag,1
2871,3045,3523,HIGH,exact_code_plus_base_flag,1
4149,3045,4924,HIGH,exact_code_plus_base_flag,1
4150,3045,4925,HIGH,exact_code_plus_base_flag,1
4153,3054,4928,HIGH,exact_code_plus_base_flag,1
4154,3054,4929,HIGH,exact_code_plus_base_flag,1
4158,3059,4933,HIGH,exact_code_plus_base_flag,1
4159,3059,4934,HIGH,exact_code_plus_base_flag,1
2811,3063,3433,HIGH,exact_code_plus_base_flag,1
2812,3063,3434,HIGH,exact_code_plus_base_flag,1
1068,3069,1479,HIGH,exact_code_plus_base_flag,1
2073,3069,2604,HIGH,exact_code_plus_base_flag,1
2066,3073,2597,HIGH,exact_code_plus_base_flag,1
1390,3077,1855,HIGH,exact_code_plus_base_flag,1
1391,3077,1856,HIGH,exact_code_plus_base_flag,1
1392,3077,1857,HIGH,exact_code_plus_base_flag,1
4160,3077,4935,HIGH,exact_code_plus_base_flag,1
4163,3077,4938,HIGH,exact_code_plus_base_flag,1
2813,3084,3435,HIGH,exact_code_plus_base_flag,1
2814,3084,3436,HIGH,exact_code_plus_base_flag,1
2737,3090,3351,HIGH,exact_code_plus_base_flag,1
2738,3090,3352,HIGH,exact_code_plus_base_flag,1
2815,3090,3437,HIGH,exact_code_plus_base_flag,1
2816,3097,3438,HIGH,exact_code_plus_base_flag,1
2817,3097,3439,HIGH,exact_code_plus_base_flag,1
2739,3103,3353,HIGH,exact_code_plus_base_flag,1
2740,3103,3354,HIGH,exact_code_plus_base_flag,1
2818,3103,3440,HIGH,exact_code_plus_base_flag,1
2819,3111,3441,HIGH,exact_code_plus_base_flag,1
2820,3111,3442,HIGH,exact_code_plus_base_flag,1
1023,3117,1422,HIGH,exact_code_plus_base_flag,1
2068,3117,2599,HIGH,exact_code_plus_base_flag,1
2742,3117,3359,HIGH,exact_code_plus_base_flag,1
4165,3132,4940,HIGH,exact_code_plus_base_flag,1
4166,3132,4941,HIGH,exact_code_plus_base_flag,1
960,3136,1354,HIGH,exact_code_plus_base_flag,1
1038,3140,1441,HIGH,exact_code_plus_base_flag,1
1042,3140,1445,HIGH,exact_code_plus_base_flag,1
1245,3140,1690,HIGH,exact_code_plus_base_flag,1
4167,3140,4942,HIGH,exact_code_plus_base_flag,1
4169,3140,4944,HIGH,exact_code_plus_base_flag,1
4173,3148,4948,HIGH,exact_code_plus_base_flag,1
4174,3148,4949,HIGH,exact_code_plus_base_flag,1
2743,3152,3360,HIGH,exact_code_plus_base_flag,1
2821,3152,3443,HIGH,exact_code_plus_base_flag,1
2872,3152,3524,HIGH,exact_code_plus_base_flag,1
2058,3159,2589,HIGH,exact_code_plus_base_flag,1
